id_record,News_Title,Link,Source,Country_ID,Keyword
133,The story of bansos dealers facing bad weather and slow tissue,https://www.cnbcindonesia.com/news/20220213113941-4-314990/kisah-penyalur-bansos-hadapi-cuaca-buruk-dan-jaringan-lemot,CNBC Indonesia,ID,poor working conditions
134,"23 ways to make HP battery stay durable and anti-wasteful, try it!",https://www.cnbcindonesia.com/tech/20220223142721-37-317686/23-cara-agar-baterai-hp-awet-dan-anti-boros-cobain-ya,CNBC Indonesia,ID,poor working conditions
135,"Stress differences both and bad stress, know their characteristics |Merdeka.com",https://www.merdeka.com/jateng/perbedaan-stres-baik-dan-stres-buruk-ketahui-ciri-cirinya-kln.html,Merdeka.com,ID,poor working conditions
136,Nestapa worker: continue to work when covid-19 is getting crazy,https://tirto.id/nestapa-buruh-terus-dipaksa-kerja-kala-covid-19-kian-menggila-ghT5,Tirto.id,ID,poor working conditions
137,Examples of bad attitude and good in the surrounding environment,https://www.kompas.com/skola/read/2021/10/12/080000969/contoh-sikap-tidak-baik-dan-baik-di-lingkungan-sekitar,Kompas.com - KOMPAS.com,ID,poor working conditions
138,Get to know your signs of stress because of work,https://www.klikdokter.com/info-sehat/read/3634606/kenali-tanda-tanda-anda-stres-karena-pekerjaan,KlikDokter,ID,poor working conditions
139,"Bad Company Finance, Fabelio Denies Forced Employees ""Resign""",https://www.kompas.com/properti/read/2021/12/18/053000721/keuangan-perusahaan-buruk-fabelio-bantah-paksa-karyawan-resign-?page=all,Kompas.com - KOMPAS.com,ID,poor working conditions
140,Replace work agreements together with company regulations,https://www.hukumonline.com/klinik/a/mengganti-perjanjian-kerja-bersama-dengan-peraturan-perusahaan-lt5d47ee698a2f2,Klinik Hukumonline - hukumonline.com,ID,poor working conditions
141,"In the age of 40, immediately leave this 5 bad habits",https://kesehatan.kontan.co.id/news/masuk-usia-40-an-segera-tinggalkan-5-kebiasaan-buruk-ini?page=all,kesehatan.kontan.co.id,ID,poor working conditions
142,Causes of Makassar Weather Today: Madden Julian Oscillation Crossed,https://www.detik.com/sulsel/berita/d-5953008/penyebab-cuaca-makassar-buruk-hari-ini-madden-julian-oscillation-melintas,detikcom,ID,poor working conditions
143,Revealing the Bad Impact of Stress on Kidney Health,https://m.klikdokter.com/info-sehat/read/3653728/menyingkap-dampak-buruk-stres-pada-kesehatan-ginjal,KlikDokter,ID,poor working conditions
144,"Who describes 'fatigue phenomenon works', what is it and how to overcome it?",https://www.bbc.com/indonesia/vert-cap-48604523,BBC News Indonesia,ID,poor working conditions
145,Amazon shares are the worst of the Wall Street giant,https://www.cnbcindonesia.com/market/20220106105603-17-305084/saham-amazon-paling-buruk-dari-antara-raksasa-wall-street,CNBC Indonesia,ID,poor working conditions
146,"5 Bad Habits That Damage Liver, Avoid While Young",https://lifestyle.bisnis.com/read/20211206/106/1474443/5-kebiasaan-buruk-yang-merusak-liver-hindari-selagi-muda,Bisnis.com,ID,poor working conditions
147,The adverse effect of making doctor's letter online-based in the company,https://yoursay.suara.com/health/2022/01/05/200347/dampak-buruk-dari-pembuatan-surat-dokter-berbasis-online-di-perusahaan,Yoursay,ID,poor working conditions
148,"The cause of the mental down and how to overcome it, also know the initial symptoms |Merdeka.com",https://m.merdeka.com/jatim/penyebab-mental-down-dan-cara-mengatasinya-ketahui-juga-gejala-awalnya-kln.html,Merdeka.com,ID,poor working conditions
149,"Immediately stop this bad habit when at the work desk, the danger can cause back pain!Here's the right seat according to the expert ...",https://idea.grid.id/read/092870459/segera-hentikan-kebiasaan-buruk-ini-saat-di-meja-kerja-bahaya-bisa-sebabkan-nyeri-punggung-begini-kursi-yang-tepat-menurut-ahli?page=all,Ideaonline.co.id,ID,poor working conditions
150,10 Questions Journalists Should Ask FIFA and Qatari Authorities About Rights Abuses,https://www.hrw.org/news/2022/03/29/10-questions-journalists-should-ask-fifa-and-qatari-authorities-about-rights-abuses,Human Rights Watch,MY,workers right violation
151,24000 workers have suffered human rights abuses on Qatar World Cup projects,https://inews.co.uk/sport/football/qatar-workers-abuse-building-world-cup-2022-stadiums-1550706,iNews,MY,workers right violation
152,Human Rights Risks Loom For Companies Active In Brazil,https://www.forbes.com/sites/riskmap/2022/03/23/human-rights-risks-loom-for-companies-active-in-brazil/,Forbes,MY,workers right violation
153,Pandemic-Related Restaurant Aid Bill Would Bar Employers with Wage Violations,https://www.shrm.org/resourcesandtools/legal-and-compliance/employment-law/pages/pandemic-related-restaurant-aid-bill-would-bar-employers-with-wage-violations.aspx,SHRM,MY,workers right violation
154,Are Your Employee Handbook Policies Legal?,https://www.cpapracticeadvisor.com/payroll/article/21263018/are-your-employee-handbook-policies-legal,CPAPracticeAdvisor.com,MY,workers right violation
155,Latest Developments from the Connecticut General Assembly: The Labor and Public Employees Committee Has Spoken (Part One-Expansion of Rights),https://www.jdsupra.com/legalnews/latest-developments-from-the-4750455/,JD Supra,MY,workers right violation
156,Yemen: Latest Round of Saudi-UAE-Led Attacks Targets Civilians,https://www.hrw.org/news/2022/04/18/yemen-latest-round-saudi-uae-led-attacks-targets-civilians,Human Rights Watch,MY,workers right violation
157,GLO files unfair labor practice charges over funding cuts,https://www.browndailyherald.com/article/2022/04/glo-files-unfair-labor-practice-charges-over-funding-cuts,The Brown Daily Herald,MY,workers right violation
158,New report highlights labour rights abuses at Dubai’s Expo 2020,https://www.aljazeera.com/news/2022/2/2/new-report-highlights-labour-rights-abuses-at-dubais-expo-2020,Al Jazeera English,MY,workers right violation
159,Women in commercial schemes not protected by investment code law,https://www.monitor.co.ug/uganda/business/finance/women-in-commercial-schemes-not-protected-by-investment-code-law-analysts-3779126,analysts - Monitor,MY,workers right violation
160,Maryland Paid Family and Medical Leave,https://www.natlawreview.com/article/paid-family-and-medical-leave-coming-to-maryland,The National Law Review,MY,workers right violation
161,Qatar World Cup: Harsh spotlight shone on human rights issues as Norwegian FA president gives scathing speech at FIFA Congress,https://www.cnn.com/2022/04/01/football/qatar-world-cup-human-rights-workers-spt-intl/index.html,CNN,MY,workers right violation
162,California Grocery Store Not Required to Provide Seating for Cashiers,https://www.shrm.org/resourcesandtools/legal-and-compliance/state-and-local-updates/pages/california-grocery-store-not-required-to-provide-seating-for-cashiers.aspx,SHRM,MY,workers right violation
163,"Employment Legal News: MLB Union, NLRB Complaint, DOL Changes",https://www.natlawreview.com/article/top-five-labor-law-developments-march-2022,The National Law Review,MY,workers right violation
164,The Restoration of Workers' Legal Rights Has Begun,https://prospect.org/blogs-and-newsletters/tap/restoration-of-workers-legal-rights-has-begun/,The American Prospect,MY,workers right violation
165,San Francisco Amends Family Friendly Workplace Ordinance To Require Employer Action,https://www.mondaq.com/unitedstates/employee-benefits-compensation/1182566/san-francisco-amends-family-friendly-workplace-ordinance-to-require-employer-action,Employment and HR - United States - Mondaq,MY,workers right violation
166,Qatar: Wage Abuses by Firm in World Cup Leadup,https://www.hrw.org/news/2022/03/03/qatar-wage-abuses-firm-world-cup-leadup,Human Rights Watch,MY,workers right violation
167,NY Fashion Workers Act Would Impose Significant Compliance Requirements on Fashion Model and Creative Agencies,https://www.lexology.com/library/detail.aspx?g=58dce00b-9ece-4aa5-97d7-b1387611d36a,Lexology,MY,workers right violation
168,Q&A: Migrant Worker Abuses in Qatar and FIFA World Cup 2022,https://www.hrw.org/news/2021/12/18/qa-migrant-worker-abuses-qatar-and-fifa-world-cup-2022,Human Rights Watch,MY,workers right violation
169,Human Rights Violations Are Increasing in Fashion’s Manufacturing Hubs,https://www.businessoffashion.com/news/sustainability/human-rights-violations-are-increasing-in-fashions-manufacturing-hubs/,The Business of Fashion,MY,workers right violation
170,Bishops seek probe into red-tagged church worker's arrest in Cagayan de Oro,https://www.rappler.com/nation/mindanao/bishops-seek-probe-red-tagged-church-worker-arrest-cagayan-de-oro/,Rappler,MY,workers right violation
171,App Drivers and Couriers Union to take action against Uber's pension,https://employeebenefits.co.uk/app-drivers-and-couriers-union-to-take-action-against-ubers-pension/,Employee Benefits,MY,workers right violation
172,"Massachusetts Highest Court Awards Treble Damages Under the Wage Act, Even After Employer Remedied Violation",https://www.jdsupra.com/legalnews/massachusetts-highest-court-awards-5866775/,JD Supra,MY,workers right violation
173,Top fashion brands face legal challenge over garment workers’ rights in Asia,https://www.theguardian.com/global-development/2021/jul/09/top-fashion-brands-face-legal-challenge-over-garment-workers-rights-in-asia,The Guardian,MY,workers right violation
174,How Illinois’ ‘fragmented system’ of monitoring pesticides allows people to get poisoned,https://www.bnd.com/news/local/article260466987.html,Belleville News-Democrat,MY,workers right violation
175,Virginia Realigns Overtime Requirement with Federal FLSA,https://www.littler.com/publication-press/publication/virginia-realigns-overtime-requirement-federal-flsa,Littler Mendelson PC,MY,workers right violation
176,Text: University Graduate Employees Strike FACULTY FAQS – The Bloomingtonian,https://bloomingtonian.com/2022/04/17/text-university-graduate-employees-strike-faculty-faqs/,The Bloomingtonian,MY,workers right violation
177,How to Know if You're Violating Your Employees' Rights,https://www.business.com/articles/employee-rights-violating/,business.com - Business.com,MY,workers right violation
178,Climate Change Is Making Jobs Deadlier—and OSHA Can't Take the Heat – Mother Jones,https://www.motherjones.com/environment/2022/04/climate-change-is-making-jobs-deadlier-and-osha-cant-take-the-heat/,Mother Jones,MY,workers right violation
179,US man awarded S$612000 after colleagues threw him a birthday party he did not want,https://mothership.sg/2022/04/unwanted-birthday-party-lawsuit/,Mothership.sg,MY,workers right violation
180,Forced Labor in China: Where Pro-ESG and Anti-ESG Groups Meet,https://www.morningstar.com/articles/1088164/forced-labor-in-china-where-pro-esg-and-anti-esg-groups-meet,Morningstar,MY,workers right violation
181,SCOTUS Hears Arguments Over Workers' Comp at Superfund Site,https://lawandcrime.com/supreme-court/scotus-skeptical-of-federal-efforts-to-avoid-paying-workers-sickened-by-manhattan-project-era-toxic-waste-dump-built-on-native-american-land-in-washington-state/,Law & Crime,MY,workers right violation
182,"Experts of the Committee on the Elimination of Racial Discrimination Commend Cameroon's Acceptance of Refugees, Ask about Bilingualism, Indigenous Peoples and Birth Registration",https://www.ohchr.org/en/press-releases/2022/04/experts-committee-elimination-racial-discrimination-commend-cameroons,OHCHR,MY,workers right violation
183,Canada: Arbitrator finds Vaccination Policy Did Not Violate Charter of Rights and Freedoms,https://www.lexology.com/library/detail.aspx?g=239bf234-4a04-4518-8e6e-73816a1e3a13,Lexology,MY,workers right violation
184,US acknowledges Bangladesh’s steps to prosecute HR violators,https://www.tbsnews.net/bangladesh/us-acknowledges-bangladeshs-steps-prosecute-hr-violators-402766,The Business Standard,MY,workers right violation
185,PCHR: “Israeli Human Rights Violations in the Occupied Palestinian Territory Weekly Update (07- 13 April 2022)” – – IMEMC News,https://imemc.org/article/pchr-israeli-human-rights-violations-in-the-occupied-palestinian-territory-weekly-update-07-13-april-2022/,International Middle East Media Center,MY,workers right violation
186,Violation of workers' rights at seven-year high | HRM Asia,https://hrmasia.com/violation-of-workers-rights-at-seven-year-high/,HRM Asia,MY,workers right violation
187,Iraq hands Turkish ambassador 'strongly worded'...,https://www.rudaw.net/english/middleeast/iraq/190420224,Rudaw Media Network,MY,workers right violation
188,Advocating for human rights for workers around the world is part of the ABA's mission,https://www.abajournal.com/columns/article/advocating-for-labor-rights-around-the-world-is-part-of-the-abas-mission,ABA Journal,MY,workers right violation
189,COVID-19 and Ontario's Human Rights Code – Questions and Answers | Ontario Human Rights Commission,https://www.ohrc.on.ca/en/news_centre/covid-19-and-ontario%E2%80%99s-human-rights-code-%E2%80%93-questions-and-answers,Ontario Human Rights Commission |,MY,workers right violation
190,Full text: The Report on Human Rights Violations in the United States in 2021,http://www.news.cn/english/20220228/3120e00203a94a86a85fd8ee748e1053/c.html,新华网,MY,workers right violation
191,Dozens of companies that defied Covid mandates are fighting nearly $1 million in fines,https://www.invw.org/2022/04/19/dozens-of-companies-that-defied-covid-mandates-are-fighting-nearly-1-million-in-fines/,InvestigateWest,MY,workers right violation
192,Tennessee legislation prohibiting discrimination against natural hair passes House,https://wlos.com/news/nation-world/tennessee-legislation-prohibiting-discrimination-against-natural-hair-passes-house,WLOS,MY,workers right violation
193,New UAE Labour Law: Up to Dh10 million fines for violating employees rights,https://gulfnews.com/living-in-uae/ask-us/new-uae-labour-law-up-to-dh10-million-fines-for-violating-employees-rights-1.1643632120921,Gulf News,MY,workers right violation
194,Belarus: UN report reveals extent of violations in human rights crackdown,https://news.un.org/en/story/2022/03/1113582,UN News,MY,workers right violation
195,Cambodia: Covid-19 Used to Justify Crackdown on Union,https://www.hrw.org/news/2022/02/15/cambodia-covid-19-used-justify-crackdown-union,Human Rights Watch,MY,workers right violation
196,"5 things to know for April 19: Ukraine, Covid, Twitter, Drop tower death, Alex Jones",https://www.cnn.com/2022/04/19/us/five-things-april-19-trnd/index.html,CNN,MY,workers right violation
197,Why Laws Are Needed to Avoid Corporate Rights Abuses,https://www.hrw.org/news/2021/07/01/why-laws-are-needed-avoid-corporate-rights-abuses,Human Rights Watch,MY,workers right violation
198,Qatar’s hotels accused of hospitality workers abuses,https://www.aljazeera.com/news/2021/7/14/ngo-accuses-qatar-luxury-hotels-labour-abuses,Al Jazeera English,MY,workers right violation
199,"Colombia has signed a peace agreement, so why are trade unionists still being threatened and murdered?",https://www.equaltimes.org/colombia-has-signed-a-peace,Equal Times,MY,workers right violation
200,Howard Levitt: Why vaccination discrimination is perfectly legal and not a human rights violation,https://financialpost.com/fp-work/howard-levitt-why-vaccination-discrimination-is-perfectly-legal-and-not-a-human-rights-violation,Financial Post,MY,workers right violation
201,"Human Rights Committee asks Tunisia about state of emergency and torture, urges human rights protection in counter-terrorism",https://www.ohchr.org/en/statements/2020/03/human-rights-committee-asks-tunisia-about-state-emergency-and-torture-urges,OHCHR,MY,workers right violation
